"","id_num","wave","StartDate","EndDate","duration","ResponseId","def","crime","terror","poor","health","econ","abort","unemploy","blkaid","adopt","imm","vaccines","guns","djt","interest","friends_1","friends_2","friends_3","friends_4","friends_5","tense","death","ewry","values","ideo","partyid","votereport","gender","ethnic","edu","inc","age","state","relig","voting","climate","check","beh_att_1","beh_att_2","beh_att_3","beh_identity","virusthreat","quarantine","sickleave","fourth","id","voting_string","voting_factor"
"76",76,1,2019-05-08 17:06:04,2019-05-08 17:09:01,177,"R_1mxsJm6xlfowAUC",4,4,4,4,4,4,1,4,4,4,4,1,4,1,5,5,7,6,7,5,1,1,1,1,7,7,1,1,3,6,4,53,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1mxsJm6xlfowAUC","trump","Trump"
"77",77,1,2019-05-08 17:06:12,2019-05-08 17:13:39,446,"R_1kZbJBiEVRfqPI7",4,4,5,6,7,6,2,6,5,3,5,1,6,2,4,7,7,7,7,7,1,4,6,4,3,6,1,2,3,8,3,28,22,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1kZbJBiEVRfqPI7","trump","Trump"
"78",78,1,2019-05-08 17:06:15,2019-05-08 17:12:58,402,"R_3qmKYMRR9mTOxPq",4,6,4,2,5,4,4,4,1,4,7,1,4,1,5,2,6,5,6,2,2,5,2,6,6,6,1,1,3,8,5,52,47,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3qmKYMRR9mTOxPq","trump","Trump"
"79",79,1,2019-05-08 17:06:29,2019-05-08 17:11:09,280,"R_2PcfN27BCcrANr6",2,4,3,7,7,7,4,7,6,7,4,1,1,4,7,7,4,7,3,7,2,5,6,6,1,1,2,2,3,8,3,43,10,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2PcfN27BCcrANr6","clinton","Clinton"
"80",80,1,2019-05-08 17:06:29,2019-05-08 17:13:48,439,"R_1lfp3zthAQ6FWht",4,3,2,5,6,5,4,2,5,7,3,1,1,3,3,6,2,NA,4,4,7,1,7,7,1,4,4,1,3,5,2,22,23,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1lfp3zthAQ6FWht","other","Other"
"81",81,1,2019-05-08 17:06:35,2019-05-08 17:13:11,396,"R_5sBkLObwUXcyO1b",3,7,3,3,5,4,1,4,1,6,4,4,3,2,4,7,7,7,7,7,5,2,7,7,7,7,1,1,3,9,3,36,48,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_5sBkLObwUXcyO1b","trump","Trump"
"82",82,1,2019-05-08 17:06:37,2019-05-08 17:11:18,281,"R_OOUiUsnxcsb0SAx",2,5,2,6,7,5,5,5,5,7,5,1,2,3,5,5,6,3,5,2,5,2,7,5,3,2,3,2,3,5,3,21,36,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_OOUiUsnxcsb0SAx","other","Other"
"83",83,1,2019-05-08 17:06:44,2019-05-08 17:11:57,312,"R_1jqbrAzMVIIZnTm",1,7,4,7,7,4,4,7,4,7,4,1,4,3,5,7,7,7,7,7,1,1,1,1,5,5,1,2,3,8,5,43,48,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1jqbrAzMVIIZnTm","trump","Trump"
"84",84,1,2019-05-08 17:06:45,2019-05-08 17:09:17,152,"R_22rZTtzhwHNB7vG",3,4,3,4,6,5,4,4,3,7,3,1,4,4,2,5,4,6,5,5,4,4,6,5,3,3,2,2,1,5,2,24,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_22rZTtzhwHNB7vG","other","Other"
"85",85,1,2019-05-08 17:07:14,2019-05-08 17:19:33,739,"R_zffSD0IBpxn77uF",5,4,4,5,4,4,2,4,4,4,7,3,3,2,5,3,4,7,4,4,2,7,5,5,5,4,1,1,3,8,2,26,36,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_zffSD0IBpxn77uF","trump","Trump"
"86",86,1,2019-05-08 17:07:16,2019-05-08 17:11:01,224,"R_3PoVeOmKiLd0n3E",7,6,4,4,7,7,2,7,1,2,7,5,4,1,7,1,7,4,7,2,5,5,5,7,7,7,1,2,3,5,3,69,36,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3PoVeOmKiLd0n3E","trump","Trump"
"87",87,1,2019-05-08 17:07:23,2019-05-08 17:25:50,1107,"R_2txv5abdUqs7Uk5",3,4,3,5,5,NA,4,5,6,7,2,1,2,3,2,6,3,4,3,6,2,2,6,5,3,2,4,1,3,5,2,24,26,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2txv5abdUqs7Uk5","other","Other"
"88",88,1,2019-05-08 17:07:26,2019-05-08 17:11:39,252,"R_Odijhk3vXOwFI89",4,5,3,4,6,4,4,4,4,4,5,1,3,1,6,7,7,7,7,7,2,1,3,7,6,6,1,2,3,5,3,34,44,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_Odijhk3vXOwFI89","trump","Trump"
"89",89,1,2019-05-08 17:07:34,2019-05-08 17:11:14,220,"R_3MApYLZNknSBjjG",4,4,4,5,NA,NA,6,NA,3,NA,NA,1,1,2,1,NA,NA,5,NA,NA,1,5,5,7,5,5,1,2,13,7,3,31,14,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3MApYLZNknSBjjG","trump","Trump"
"90",90,1,2019-05-08 17:07:38,2019-05-08 17:11:23,224,"R_245WqYtAD8Us7f4",2,NA,4,6,6,NA,4,5,7,7,NA,2,2,4,6,7,4,7,4,7,4,7,6,6,2,2,2,1,3,11,2,37,39,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_245WqYtAD8Us7f4","clinton","Clinton"
"91",91,1,2019-05-08 17:07:49,2019-05-08 17:10:55,185,"R_3ERy4x97XhtYKLO",2,2,1,6,7,6,4,4,5,7,2,1,2,4,6,4,4,4,3,4,3,4,7,7,2,2,2,2,4,8,4,28,5,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3ERy4x97XhtYKLO","clinton","Clinton"
"92",92,1,2019-05-08 17:07:53,2019-05-08 17:11:12,199,"R_3oACULWC1E8ScGp",1,4,4,7,7,4,5,5,7,NA,4,4,1,NA,3,4,4,4,4,4,1,1,1,7,NA,NA,4,1,2,5,6,32,34,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3oACULWC1E8ScGp","other","Other"
"93",93,1,2019-05-08 17:08:02,2019-05-08 17:10:57,175,"R_3flqXEFjErk5NiB",6,6,5,3,3,4,1,3,4,1,6,5,5,2,3,2,4,2,4,2,1,2,3,7,5,6,4,2,3,5,1,18,10,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3flqXEFjErk5NiB","other","Other"
"94",94,1,2019-05-08 17:08:02,2019-05-08 17:10:48,166,"R_3JsLmSYV061fGug",1,3,1,3,3,6,4,4,3,1,5,2,2,2,6,7,7,7,7,7,3,5,7,4,4,4,1,2,3,5,4,35,3,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3JsLmSYV061fGug","trump","Trump"
"95",95,1,2019-05-08 17:08:09,2019-05-08 17:24:04,955,"R_1eqNsRRtPAAFXdL",2,2,1,4,1,1,1,2,3,NA,NA,4,7,2,5,7,7,7,7,7,2,2,4,6,6,5,1,2,3,8,5,39,31,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1eqNsRRtPAAFXdL","trump","Trump"
"96",96,1,2019-05-08 17:08:15,2019-05-08 17:13:26,311,"R_3DeMP6GTEubc5pL",4,4,1,1,NA,4,4,2,1,7,7,4,4,1,4,1,7,6,7,1,7,5,6,7,7,7,1,1,3,8,5,42,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3DeMP6GTEubc5pL","trump","Trump"
"97",97,1,2019-05-08 17:08:16,2019-05-08 17:12:26,250,"R_1gGYPImE1wd7rQt",3,4,3,3,4,4,4,4,4,6,6,3,4,2,5,6,6,6,6,6,1,1,2,5,4,4,1,2,3,9,6,45,3,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1gGYPImE1wd7rQt","trump","Trump"
"98",98,1,2019-05-08 17:08:27,2019-05-08 17:15:07,400,"R_1OQdle8nXTaAhul",1,7,7,7,7,7,2,7,4,3,7,1,1,3,7,4,5,4,5,4,5,5,7,7,5,6,1,2,3,8,5,28,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1OQdle8nXTaAhul","trump","Trump"
"99",99,1,2019-05-08 17:08:33,2019-05-08 17:12:41,248,"R_2VjvFr56hZvOqxM",3,4,1,5,7,7,4,4,4,7,2,1,2,4,1,7,2,7,4,7,1,2,2,6,2,2,4,2,3,9,5,31,31,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2VjvFr56hZvOqxM","other","Other"
"100",100,1,2019-05-08 17:08:35,2019-05-08 17:17:45,550,"R_dcA20EMQFSLC6cx",5,7,5,7,7,7,4,5,7,7,2,1,1,4,4,7,2,5,4,7,3,2,4,5,2,4,2,1,3,9,4,30,31,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_dcA20EMQFSLC6cx","clinton","Clinton"
"101",101,1,2019-05-08 17:08:37,2019-05-08 17:13:55,317,"R_2uyZy6Mzr1YGM4s",4,4,3,4,4,4,2,5,3,6,5,2,4,2,6,7,7,7,7,7,1,3,7,3,6,5,1,1,3,5,4,49,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2uyZy6Mzr1YGM4s","trump","Trump"
"102",102,1,2019-05-08 17:08:48,2019-05-08 17:12:01,192,"R_3pfYDdhz6pvGonY",4,4,4,4,7,4,4,4,4,4,7,1,3,2,5,7,7,7,7,7,1,1,4,1,6,6,1,2,3,5,3,45,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3pfYDdhz6pvGonY","trump","Trump"
"103",103,1,2019-05-08 17:08:52,2019-05-08 17:12:58,245,"R_PO1SXR2yBOsDBKx",1,4,1,7,7,7,4,7,7,7,2,1,1,4,6,5,2,6,2,6,5,4,6,5,2,1,2,1,3,9,4,36,48,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_PO1SXR2yBOsDBKx","clinton","Clinton"
"104",104,1,2019-05-08 17:08:58,2019-05-08 17:13:29,271,"R_1LBiY98dFGBY2D2",3,4,1,7,7,5,4,6,5,7,3,1,2,4,6,7,2,6,1,7,6,6,6,6,2,2,2,1,3,8,4,36,33,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1LBiY98dFGBY2D2","clinton","Clinton"
"105",105,1,2019-05-08 17:08:58,2019-05-08 17:12:21,202,"R_2VmZRtluDCpRmI9",NA,NA,1,NA,7,NA,1,NA,NA,4,NA,3,NA,3,2,7,7,7,7,7,1,1,4,5,6,5,1,2,34,8,6,29,22,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2VmZRtluDCpRmI9","trump","Trump"
"106",106,1,2019-05-08 17:09:10,2019-05-08 17:12:49,219,"R_3HRhB7Y2VET0z8E",4,5,5,2,3,5,4,2,1,3,5,4,1,2,4,3,6,4,6,4,2,3,7,7,5,5,1,1,3,7,3,34,14,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3HRhB7Y2VET0z8E","trump","Trump"
"107",107,1,2019-05-08 17:09:10,2019-05-08 17:13:11,240,"R_2vjZiTmN82nkkr7",4,6,5,7,7,5,4,4,5,4,5,1,2,2,7,7,7,7,7,7,1,2,5,4,3,3,1,2,34,5,4,30,23,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2vjZiTmN82nkkr7","trump","Trump"
"108",108,1,2019-05-08 17:09:34,2019-05-08 17:12:53,199,"R_5gyVcoaJ2Rdo4k9",3,4,3,5,5,4,4,4,5,7,4,4,5,4,6,7,7,7,7,7,4,4,5,4,2,2,2,2,3,8,2,23,47,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_5gyVcoaJ2Rdo4k9","clinton","Clinton"
"109",109,1,2019-05-08 17:09:34,2019-05-08 17:13:47,253,"R_3O9c6SUxXEQrrpF",4,5,4,4,5,5,3,4,4,7,4,1,3,3,5,4,4,4,4,4,3,6,5,5,4,4,4,1,3,4,3,59,39,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3O9c6SUxXEQrrpF","other","Other"
"110",110,1,2019-05-08 17:09:35,2019-05-08 17:15:42,366,"R_3q8WGasYmwgHfYt",3,4,4,4,4,4,2,4,4,NA,6,NA,4,2,7,7,7,7,7,7,1,4,3,6,6,6,1,2,3,8,4,61,14,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3q8WGasYmwgHfYt","trump","Trump"
"111",111,1,2019-05-08 17:09:39,2019-05-08 17:17:31,471,"R_3g6nJ9mWB2cZviU",1,3,1,7,7,7,4,7,7,7,2,3,1,4,5,7,2,6,5,5,5,2,7,7,1,3,5,1,23,5,2,29,11,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3g6nJ9mWB2cZviU","other","Other"
"112",112,1,2019-05-08 17:09:50,2019-05-08 17:14:24,274,"R_3oTQ9WXbDd44VKF",4,5,4,4,3,4,3,4,4,5,7,5,4,1,7,7,7,7,7,7,3,5,6,5,6,6,1,2,3,8,3,63,36,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3oTQ9WXbDd44VKF","trump","Trump"
"113",113,1,2019-05-08 17:09:52,2019-05-08 17:14:44,292,"R_3L26d8PUnRfXVJN",2,3,1,5,6,6,4,5,5,7,2,1,3,3,6,7,7,7,7,7,3,7,2,5,3,3,1,2,3,8,5,27,24,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3L26d8PUnRfXVJN","trump","Trump"
"114",114,1,2019-05-08 17:10:25,2019-05-08 17:13:17,171,"R_33mqq8aKxbfrDa1",1,4,1,5,4,2,3,4,4,7,5,1,4,3,3,7,7,7,7,7,5,7,6,5,5,6,1,2,3,8,6,29,39,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_33mqq8aKxbfrDa1","trump","Trump"
"115",115,1,2019-05-08 17:10:28,2019-05-08 17:13:50,201,"R_1f2hKRyokGO2W3r",3,4,4,6,6,7,4,7,NA,2,6,1,3,2,3,7,7,7,7,7,3,6,7,5,4,5,4,1,3,4,3,44,3,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1f2hKRyokGO2W3r","other","Other"
"116",116,1,2019-05-08 17:10:31,2019-05-08 17:14:12,220,"R_1hDYY2s3J02NJs4",4,5,4,6,7,6,4,6,6,7,3,1,1,4,7,7,6,7,6,7,3,2,6,5,1,1,2,1,3,5,5,43,36,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1hDYY2s3J02NJs4","clinton","Clinton"
"117",117,1,2019-05-08 17:10:34,2019-05-08 17:13:52,197,"R_un0MzDalVEEdduh",3,1,2,3,1,1,1,3,1,1,5,7,5,3,3,3,7,7,6,3,2,6,7,7,6,6,1,1,34,9,4,38,14,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_un0MzDalVEEdduh","trump","Trump"
"118",118,1,2019-05-08 17:10:56,2019-05-08 17:15:25,269,"R_3stAYj3yhReZEGW",4,3,4,1,1,3,4,1,1,7,3,3,3,2,4,7,7,7,7,7,1,2,2,3,4,5,1,2,3,9,6,51,6,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3stAYj3yhReZEGW","trump","Trump"
"119",119,1,2019-05-08 17:11:04,2019-05-08 17:16:31,326,"R_2z5X6EPKfxzTRSq",3,NA,2,7,7,NA,4,7,6,7,NA,1,1,4,6,4,4,6,4,4,2,3,6,6,4,4,4,2,3,11,6,37,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2z5X6EPKfxzTRSq","clinton","Clinton"
"120",120,1,2019-05-08 17:11:20,2019-05-08 17:14:14,174,"R_wXmH9wlYDuRuebv",7,5,7,5,5,4,1,5,3,5,7,2,3,1,7,2,6,6,6,6,5,1,6,7,6,6,1,1,3,5,5,54,39,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_wXmH9wlYDuRuebv","trump","Trump"
"121",121,1,2019-05-08 17:11:53,2019-05-08 17:15:27,213,"R_2bUk017rmAL9rvJ",2,6,1,5,6,5,4,5,4,7,3,1,6,4,5,6,3,7,4,6,2,3,2,6,2,2,4,2,3,5,6,19,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2bUk017rmAL9rvJ","other","Other"
"122",122,1,2019-05-08 17:12:01,2019-05-08 17:15:09,187,"R_2UgYO7iUmxqTm8e",2,2,2,7,7,NA,4,6,7,1,3,1,1,4,6,7,6,7,6,7,5,5,7,5,2,2,4,1,3,8,1,43,45,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2UgYO7iUmxqTm8e","clinton","Clinton"
"123",123,1,2019-05-08 17:12:26,2019-05-08 17:25:45,799,"R_PA67lwCYRtgyDC1",5,4,6,4,6,3,4,4,4,7,6,1,4,2,5,6,6,7,7,7,1,4,3,5,5,5,1,2,3,8,6,63,5,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_PA67lwCYRtgyDC1","trump","Trump"
"124",124,1,2019-05-08 17:12:39,2019-05-08 17:19:55,435,"R_1r1ZNKpfALliIEo",4,7,6,5,5,5,5,4,4,4,6,4,3,2,4,4,5,3,6,3,1,4,4,4,5,5,1,2,3,4,3,59,44,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1r1ZNKpfALliIEo","trump","Trump"
"125",125,1,2019-05-08 17:12:51,2019-05-08 17:15:28,157,"R_3Jts94hJhTZPXUa",4,5,5,2,6,5,2,1,1,1,5,1,1,1,5,1,6,6,6,2,1,2,2,7,7,7,1,2,3,8,4,37,50,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3Jts94hJhTZPXUa","trump","Trump"
"126",126,1,2019-05-08 17:12:55,2019-05-08 17:15:51,175,"R_2uy4crVInlbvKUj",5,4,4,3,4,4,3,3,3,6,5,2,3,2,5,5,7,6,7,5,4,3,3,5,6,6,1,2,3,8,6,32,15,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2uy4crVInlbvKUj","trump","Trump"
"127",127,1,2019-05-08 17:12:55,2019-05-08 17:16:30,214,"R_3jT1RULxa1MFdPK",5,4,4,4,5,6,2,5,4,2,6,1,4,2,2,7,7,7,7,7,1,5,5,3,3,2,1,1,3,5,5,42,49,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3jT1RULxa1MFdPK","trump","Trump"
"128",128,1,2019-05-08 17:13:12,2019-05-08 17:15:51,158,"R_2wEQRdDKZHC8q6t",7,5,1,4,4,4,4,4,4,1,5,1,4,2,5,4,5,6,5,3,3,4,5,6,2,4,1,2,1,8,5,31,39,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2wEQRdDKZHC8q6t","trump","Trump"
"129",129,1,2019-05-08 17:13:37,2019-05-08 17:17:47,250,"R_1dh8XYhtbBFAofF",6,4,3,3,2,4,3,4,2,4,7,4,4,2,5,7,7,7,7,6,2,1,5,6,4,5,4,2,3,5,1,48,3,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1dh8XYhtbBFAofF","other","Other"
"130",130,1,2019-05-08 17:13:38,2019-05-08 17:16:36,177,"R_3I5EMsLibFMO7z8",3,4,1,7,7,NA,4,7,7,7,1,1,1,4,5,7,4,7,4,7,3,5,5,6,4,3,2,2,3,4,1,36,15,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3I5EMsLibFMO7z8","clinton","Clinton"
"131",131,1,2019-05-08 17:13:40,2019-05-08 17:17:50,250,"R_31FcnqNSQFKTCfq",3,5,3,4,7,5,4,3,4,1,6,4,4,3,6,7,7,7,7,7,1,1,6,6,4,4,1,1,3,8,2,40,19,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_31FcnqNSQFKTCfq","trump","Trump"
"132",132,1,2019-05-08 17:13:41,2019-05-08 17:18:19,278,"R_2Uits2irmleQoy7",4,5,4,6,6,4,4,6,6,7,2,1,1,3,2,5,3,4,4,4,2,3,3,5,3,4,4,2,3,5,6,19,39,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2Uits2irmleQoy7","other","Other"
"133",133,1,2019-05-08 17:13:47,2019-05-08 17:42:38,1730,"R_2YDGkQXLvhgi19e",2,3,1,7,7,6,4,5,6,2,3,4,1,1,2,3,2,6,3,7,3,2,3,1,4,3,2,1,3,8,3,34,31,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2YDGkQXLvhgi19e","clinton","Clinton"
"134",134,1,2019-05-08 17:13:47,2019-05-08 17:19:06,319,"R_vH1R6trslX9HAA1",5,6,6,7,7,5,2,5,5,1,7,1,1,1,6,2,6,4,4,2,1,6,7,7,7,6,1,2,5,5,4,25,31,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_vH1R6trslX9HAA1","trump","Trump"
"135",135,1,2019-05-08 17:13:55,2019-05-08 17:19:18,323,"R_2TFxzGLMrGD7WrG",1,3,1,5,6,5,4,6,5,7,2,1,1,4,3,7,5,7,5,7,5,3,3,1,2,2,2,2,3,8,6,36,36,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2TFxzGLMrGD7WrG","clinton","Clinton"
"136",136,1,2019-05-08 17:13:56,2019-05-08 17:16:20,143,"R_DP1zNt3sp8YDDRD",3,3,2,7,5,5,3,6,5,1,1,1,2,4,3,4,4,4,3,4,5,5,7,6,3,3,5,1,1,8,2,32,33,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_DP1zNt3sp8YDDRD","other","Other"
"137",137,1,2019-05-08 17:14:05,2019-05-08 17:22:09,484,"R_1GMFeyTHngb69uV",7,6,7,5,5,1,3,5,5,7,7,1,5,1,7,1,7,4,7,1,2,1,7,7,7,7,1,1,3,8,2,66,38,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1GMFeyTHngb69uV","trump","Trump"
"138",138,1,2019-05-08 17:14:11,2019-05-08 17:22:40,509,"R_31AU1XpvTwUTEBp",2,NA,3,5,7,NA,4,NA,7,7,3,1,1,4,5,7,3,4,3,7,2,6,5,7,1,1,5,1,3,5,2,30,23,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_31AU1XpvTwUTEBp","other","Other"
"139",139,1,2019-05-08 17:14:13,2019-05-08 17:19:39,326,"R_3dGqwrjZnyS1OPZ",6,6,4,6,6,4,1,5,5,7,7,4,4,2,4,2,7,6,7,3,1,4,6,7,6,NA,4,2,2,8,5,28,33,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3dGqwrjZnyS1OPZ","other","Other"
"140",140,1,2019-05-08 17:14:13,2019-05-08 17:17:45,212,"R_sMwI92PCxkaw2sN",7,7,7,7,7,7,1,7,5,4,7,1,5,2,4,NA,NA,NA,NA,NA,3,1,7,7,5,6,1,2,3,8,4,28,14,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_sMwI92PCxkaw2sN","trump","Trump"
"141",141,1,2019-05-08 17:14:22,2019-05-08 17:18:16,233,"R_20sNr23hBXOsZwd",1,4,1,7,3,1,1,4,1,NA,4,7,4,2,4,7,7,7,7,7,1,1,1,7,7,7,1,2,3,4,1,38,26,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_20sNr23hBXOsZwd","trump","Trump"
"142",142,1,2019-05-08 17:14:26,2019-05-08 17:19:23,296,"R_sO3bZBOVdOBLV0B",2,6,3,6,7,3,4,6,6,7,2,1,1,4,3,5,2,2,1,5,2,7,6,7,2,2,4,1,3,8,3,31,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_sO3bZBOVdOBLV0B","other","Other"
"143",143,1,2019-05-08 17:14:35,2019-05-08 17:19:00,264,"R_1kLDIAvMhTud0QC",1,7,1,4,NA,7,4,1,4,1,7,7,4,1,1,7,7,7,7,7,1,1,1,7,4,4,4,2,3,8,2,31,44,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1kLDIAvMhTud0QC","other","Other"
"144",144,1,2019-05-08 17:14:39,2019-05-08 17:17:16,156,"R_di0WXZZgPZ0qcAF",4,4,4,5,6,4,4,4,4,2,6,1,4,3,3,7,7,7,7,7,5,4,6,4,4,4,2,1,3,9,6,31,33,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_di0WXZZgPZ0qcAF","clinton","Clinton"
"145",145,1,2019-05-08 17:14:41,2019-05-08 17:19:25,284,"R_12MzYSEgTEAD33w",3,7,4,7,7,4,4,6,6,7,4,1,1,4,5,4,4,4,4,4,4,4,5,6,1,1,2,1,3,9,5,39,10,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_12MzYSEgTEAD33w","clinton","Clinton"
"146",146,1,2019-05-08 17:14:52,2019-05-08 17:19:56,303,"R_2P71gW3hzoSBJ8D",7,4,7,4,7,7,2,4,1,4,7,4,1,1,6,5,7,7,7,5,1,1,7,7,7,7,1,1,13,8,4,40,37,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2P71gW3hzoSBJ8D","trump","Trump"
"147",147,1,2019-05-08 17:14:56,2019-05-08 17:18:07,191,"R_1OT8z3zEUdAicqq",4,5,4,6,7,5,3,6,5,7,3,1,2,4,3,6,3,6,3,6,3,3,3,5,3,3,2,2,3,8,4,31,50,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1OT8z3zEUdAicqq","clinton","Clinton"
"148",148,1,2019-05-08 17:15:04,2019-05-08 17:17:56,172,"R_3nBl3gl94RwPpkG",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,1,2,2,4,NA,NA,4,2,3,5,1,26,43,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3nBl3gl94RwPpkG","other","Other"
"149",149,1,2019-05-08 17:15:18,2019-05-08 17:18:55,217,"R_3PZyU6wer9So4rL",4,4,3,4,3,4,4,4,4,7,4,1,3,NA,5,5,5,7,5,4,5,3,5,3,4,4,4,1,3,8,6,26,31,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3PZyU6wer9So4rL","other","Other"
"150",150,1,2019-05-08 17:15:30,2019-05-08 17:26:18,647,"R_1jEdQ4G6OuNubet",6,3,2,5,7,6,4,6,7,7,2,1,4,3,5,7,1,7,5,7,1,1,3,5,1,3,4,2,2,5,1,20,25,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1jEdQ4G6OuNubet","other","Other"
"151",151,1,2019-05-08 17:15:39,2019-05-08 17:20:24,284,"R_299R5AH6g9mAjmV",3,6,3,6,7,3,4,6,5,7,3,3,1,4,7,7,4,7,4,7,1,2,5,2,1,1,2,1,3,9,4,37,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_299R5AH6g9mAjmV","clinton","Clinton"
